"ID","EPG","fire","tree","river","road","urema","term100","term250","pan100","pan250","panlg100","panlg250"
"17_OUOU04",335.042735042735,-0.93381255865097,-0.931509673595428,-0.431606203317642,-0.768531203269958,-1.31041014194489,-0.8901407122612,-1.02879536151886,-0.120975404977798,-0.17851197719574,-0.0931912958621979,-0.15264618396759
"17_PHAF11",555.264125505577,-0.885514676570892,0.00107683276291937,-0.358402580022812,-0.783014118671417,-1.28384113311768,-0.87816721200943,-1.00055813789368,-0.120975404977798,-0.17851197719574,-0.0931912958621979,-0.15264618396759
"17_KOEL13",0,-1.22346663475037,-0.803197383880615,-0.463995099067688,-0.942080438137054,-1.32216560840607,-0.660496890544891,-0.643162906169891,-0.120975404977798,-0.17851197719574,-0.0931912958621979,-0.15264618396759
"17_OUOU05",186.046511627907,-0.865436613559723,-0.746912002563477,-0.0766103938221931,-1.03722608089447,-1.18156552314758,-0.667243361473083,0.161734387278557,-0.120975404977798,-0.17851197719574,-0.0931912958621979,-0.15264618396759
"17_OUOU06",486.182946652874,-1.12807416915894,-0.795197486877441,-1.03060579299927,-1.06104171276093,-0.557045519351959,-0.725263178348541,-0.540813088417053,-0.120975404977798,-0.17851197719574,-0.0931912958621979,-0.15264618396759
"17_PHAF12",68.1832603591598,-1.33588671684265,-0.762377679347992,-1.26546037197113,-1.05576646327972,-0.714436948299408,-0.8901407122612,-1.02846765518188,-0.120975404977798,-0.17851197719574,-0.0931912958621979,-0.15264618396759
"17_AEME17",366.496843859143,-1.50513458251953,-0.775795340538025,-1.13689637184143,-1.07024431228638,-0.789691686630249,-0.742766737937927,-0.886858999729156,-0.120975404977798,-0.17851197719574,-0.0931912958621979,-0.15264618396759
"17_KOEL14",92.0780372450488,-0.829987049102783,-0.796040713787079,-0.183201357722282,-1.05488324165344,-1.00750517845154,-0.714073479175568,-0.835325598716736,-0.120975404977798,-0.17851197719574,-0.0931912958621979,-0.15264618396759
"17_KOEL15",0,-0.852135300636292,-0.564475357532501,-0.0135653782635927,-1.04001295566559,-1.09141051769257,-0.866316199302673,-0.409470021724701,-0.120975404977798,-0.17851197719574,-0.0931912958621979,-0.15264618396759
"17_AEME18",23.3333333333333,-0.654860496520996,0.0341247543692589,0.0110217835754156,-1.06761455535889,-1.14975965023041,1.78990757465363,1.10791754722595,-0.120975404977798,-0.17851197719574,-0.0931912958621979,-0.15264618396759
"17_AEME19",367.946550752636,-0.752359449863434,-0.743136286735535,0.850859224796295,-1.06468915939331,-0.844943106174469,-0.673278272151947,-0.654188811779022,-0.120975404977798,-0.17851197719574,-0.0931912958621979,-0.15264618396759
"17_KOEL16",343.137254901961,-0.984866976737976,-0.385927349328995,-0.586860954761505,-1.05887007713318,-0.411140114068985,0.0214462205767632,-0.0385926626622677,-0.120975404977798,-0.17851197719574,-0.0931912958621979,-0.15264618396759
"17_AEME20",46.6678333625007,-0.45227512717247,-0.668098270893097,-1.29855930805206,-1.08363282680511,-0.271690905094147,-0.8901407122612,-0.894574999809265,-0.120975404977798,-0.17851197719574,-0.0931912958621979,-0.15264618396759
"17_KOEL17",344.496214327315,-0.449768513441086,-0.442156404256821,-1.24984765052795,-0.942245244979858,-0.27687606215477,-0.8901407122612,-1.01016080379486,-0.120975404977798,-0.17851197719574,-0.0931912958621979,-0.15264618396759
"17_PHAF13",258.44331641286,-0.769611060619354,-0.893278539180756,-0.17863304913044,-0.941478848457336,-1.21859431266785,-0.564863860607147,-0.637250542640686,-0.120975404977798,-0.17851197719574,-0.0931912958621979,-0.15264618396759
"17_KOEL18",116.786252989658,-0.836199104785919,-1.02423691749573,-0.376824229955673,-0.789522528648376,-1.29052722454071,-0.8901407122612,-0.995333254337311,-0.120975404977798,-0.17851197719574,-0.0931912958621979,-0.15264618396759
"17_PHAF14",228.994606777751,-0.865580856800079,-1.06321620941162,-0.397472947835922,-0.72812831401825,-1.2980215549469,-0.8901407122612,-1.02584195137024,-0.120975404977798,-0.17851197719574,-0.0931912958621979,-0.15264618396759
"17_KOEL19",138.620689655172,-0.878623783588409,-1.11870884895325,-0.470319092273712,-0.681292951107025,-1.26931416988373,-0.8901407122612,-1.03452837467194,-0.120975404977798,-0.17851197719574,-0.0931912958621979,-0.15264618396759
"17_REAR03",91.6260162601626,-0.831394970417023,-0.922529458999634,-0.32393690943718,-0.801231861114502,-1.27133190631866,-0.875892221927643,-1.01871919631958,-0.120975404977798,-0.17851197719574,-0.0931912958621979,-0.15264618396759
"17_OUOU07",422.483541886527,-0.824497699737549,-1.09916985034943,-0.258782714605331,-0.866901516914368,-1.24768435955048,-0.8901407122612,-1.00409138202667,-0.120975404977798,-0.17851197719574,-0.0931912958621979,-0.15264618396759
"17_OUOU08",298.291593865269,-0.804400324821472,-0.796246767044067,-0.707971513271332,-1.02831530570984,-0.228327244520187,-0.780536830425262,-0.914230763912201,-0.120975404977798,-0.17851197719574,-0.0931912958621979,-0.15264618396759
"17_REAR04",427.505827505827,-0.80522495508194,-0.796246767044067,-0.710786879062653,-1.02781856060028,-0.227633208036423,-0.78201562166214,-0.918255388736725,-0.120975404977798,-0.17851197719574,-0.0931912958621979,-0.15264618396759
"17_OUOU09",260.22126022126,-1.12685656547546,-0.826920926570892,-1.1035680770874,-1.07362568378448,-0.579283952713013,-0.19214229285717,-0.358637750148773,-0.120975404977798,-0.17851197719574,-0.0931912958621979,-0.15264618396759
"17_OUOU10",2101.83006535948,-0.805999457836151,-0.778038561344147,-0.855786263942719,-1.0574803352356,-0.740206301212311,-0.781636714935303,-0.507449328899384,-0.120975404977798,-0.17851197719574,-0.0931912958621979,-0.15264618396759
"17_OUOU11",117.500484043404,-0.804797887802124,-0.778690040111542,-0.857018709182739,-1.05946493148804,-0.740427792072296,-0.780734360218048,-0.5174919962883,-0.120975404977798,-0.17851197719574,-0.0931912958621979,-0.15264618396759
"17_AEME21",0,-1.0508006811142,-0.348277062177658,0.218793913722038,-1.06480300426483,-0.731936573982239,1.3588935136795,1.52789926528931,-0.120975404977798,0.222135946154594,-0.0931912958621979,0.406623423099518
"17_KOEL20",138.16087491102,-1.30353605747223,-0.742923319339752,-1.29503071308136,-1.0671374797821,-0.670378506183624,-0.631699919700623,-0.743208169937134,-0.120975404977798,-0.17851197719574,-0.0931912958621979,-0.15264618396759
"17_AEME22",162.067710229341,-1.30604422092438,-0.811999917030334,-1.24619472026825,-1.08091592788696,-0.705696284770966,-0.745646476745605,-0.904377698898315,-0.120975404977798,-0.17851197719574,-0.0931912958621979,-0.15264618396759
"17_REAR05",23.3333333333333,-1.38676941394806,-0.796246767044067,-1.25331079959869,-1.04500961303711,-0.740165114402771,-0.8901407122612,-1.02730000019073,-0.120975404977798,-0.17851197719574,-0.0931912958621979,-0.15264618396759
"17_AEME23",91.0569105691057,-1.3531414270401,-0.791424810886383,-1.23662948608398,-1.07096910476685,-0.724827527999878,-0.8901407122612,-1.02709090709686,-0.120975404977798,-0.17851197719574,-0.0931912958621979,-0.15264618396759
"17_REAR06",756.290751026322,-1.31965053081512,-0.684201955795288,-1.26547050476074,-1.04050838947296,-0.705913841724396,-0.8901407122612,-0.995266020298004,-0.120975404977798,-0.17851197719574,-0.0931912958621979,-0.15264618396759
"17_REAR07",23.4505862646566,-1.36795294284821,-0.796246767044067,-1.24014508724213,-1.05117285251617,-0.727635204792023,-0.8901407122612,-1.03087830543518,-0.120975404977798,-0.17851197719574,-0.0931912958621979,-0.15264618396759
"17_PHAF16",985.446113576875,-0.792370140552521,-0.794721007347107,-0.205233439803123,-1.07658803462982,-0.993177235126495,-0.75293892621994,-0.728594303131104,-0.120975404977798,-0.17851197719574,-0.0931912958621979,-0.15264618396759
"17_AEME24",305.377872542052,-0.738197803497314,-0.572188138961792,0.0754693448543549,-1.03766524791718,-1.11406314373016,-0.0329588241875172,0.365251213312149,-0.120975404977798,-0.17851197719574,-0.0931912958621979,-0.15264618396759
"17_PHAF17",323.252032520325,-0.958455264568329,-0.516165614128113,-0.0450268946588039,-1.05157625675201,-1.17010235786438,-0.771414577960968,-0.0312184114009142,-0.120975404977798,-0.17851197719574,-0.0931912958621979,-0.15264618396759
"17_KOEL21",0,-0.648871660232544,-0.762853443622589,0.949244320392609,-1.01898467540741,-0.809234499931335,1.12610602378845,0.627772390842438,-0.120975404977798,-0.17851197719574,-0.0931912958621979,-0.15264618396759
